id,upstreamId,queryId,schedulingThreadId,schedulingTime(us),executionThreadId,startTime(us),stopTime(us),pipeline
464573682108119,464573679875465,2,1,4874849,161,4874863,4880475,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573687759990,464573682108119,2,1,4880501,161,4880519,4882565,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573689840263,464573687759990,2,1,4882581,161,4882595,4891097,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573698389630,464573689840263,2,1,4891131,161,4891155,4896256,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573703543992,464573698389630,2,1,4896285,161,4896314,4901910,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573709194004,464573703543992,2,1,4901935,161,4901953,4907394,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573714680271,464573709194004,2,1,4907421,161,4907441,4912085,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573719374773,464573714680271,2,1,4912116,161,4912151,4915377,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573722655241,464573719374773,2,1,4915396,161,4915410,4918784,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573726102450,464573722655241,2,1,4918843,161,4918879,4921905,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573729183957,464573726102450,2,1,4921925,161,4921940,4926266,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573733547387,464573729183957,2,1,4926288,161,4926306,4931755,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573739035293,464573733547387,2,1,4931776,161,4931791,4936084,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573743365029,464573739035293,2,1,4936106,161,4936122,4938450,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573745725612,464573743365029,2,1,4938467,161,4938484,4942566,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573749864065,464573745725612,2,1,4942605,161,4942649,4946967,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573754245270,464573749864065,2,1,4946986,161,4947008,4949493,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
464573756768932,464573754245270,2,1,4949510,161,4949523,4952208,StreamingPipeline(ExpandAllOperator,FilterOperator,AggregationMapperOperator)
