"id","upstreamId","queryId","schedulingThreadId","schedulingTime(us)","executionThreadId","startTime(us)","stopTime(us)","pipeline"
315871470626810,-1,1,1,0,33,6474,48282,StreamingPipeline(NodeIndexSeekOperator)
315871520430585,315871470626810,1,1,49803,33,49859,102545,StreamingPipeline(ExpandAllOperator,FilterOperator)
315871573201262,315871520430585,1,1,102574,33,102620,481243,StreamingPipeline(ExpandAllOperator,FilterOperator)
315871951901653,315871573201262,1,1,481274,33,481343,2319310,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315873790014471,315871951901653,1,1,2319387,33,2319444,4185098,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315875655828205,315873790014471,1,1,4185201,33,4185543,5626665,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315877097343766,315875655828205,1,1,5626716,33,5626859,6226690,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315877697364705,315877097343766,1,1,6226737,33,6226782,6703283,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315878173958817,315877697364705,1,1,6703332,33,6703386,6997687,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315878468350377,315878173958817,1,1,6997723,33,6997769,7382117,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315878852784317,315878468350377,1,1,7382157,33,7382208,7778476,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315879249158872,315878852784317,1,1,7778532,33,7778580,8000024,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315879470689413,315879249158872,1,1,8000062,33,8000125,8290980,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315879761675519,315879470689413,1,1,8291048,33,8291104,8461402,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315879932086483,315879761675519,1,1,8461459,33,8461513,8574286,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880045712813,315879932086483,1,1,8575086,33,8575160,8678050,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880148744366,315880045712813,1,1,8678117,33,8678198,8757348,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880228015532,315880148744366,1,1,8757388,33,8757468,8821635,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880292314423,315880228015532,1,1,8821687,33,8821747,8875401,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880346090709,315880292314423,1,1,8875463,33,8875762,8941949,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880412655021,315880346090709,1,1,8942028,33,8942105,9002855,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880473564447,315880412655021,1,1,9002937,33,9003012,9054087,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880524777824,315880473564447,1,1,9054151,33,9054233,9106391,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880577084306,315880524777824,1,1,9106457,33,9106499,9161550,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880632240685,315880577084306,1,1,9161613,33,9161690,9216480,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880687172153,315880632240685,1,1,9216545,33,9216627,9273003,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880743699112,315880687172153,1,1,9273072,33,9273142,9317861,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880788538445,315880743699112,1,1,9317911,33,9317945,9353780,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880824456984,315880788538445,1,1,9353830,33,9353867,9398686,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880869353180,315880824456984,1,1,9398726,33,9398770,9444217,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880914902674,315880869353180,1,1,9444275,33,9444345,9484497,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880955171315,315880914902674,1,1,9484544,33,9484581,9525177,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315880995842749,315880955171315,1,1,9525215,33,9525275,9584643,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881055413219,315880995842749,1,1,9584786,33,9584842,9638532,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881109214076,315881055413219,1,1,9638587,33,9638656,9679335,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881150023647,315881109214076,1,1,9679396,33,9679458,9710587,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881181258620,315881150023647,1,1,9710631,33,9710685,9742499,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881213189437,315881181258620,1,1,9742562,33,9742622,9774466,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881245152154,315881213189437,1,1,9774525,33,9774605,9805049,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881275749857,315881245152154,1,1,9805123,33,9805169,9842710,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881313391333,315881275749857,1,1,9842764,33,9842809,9874600,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881345280787,315881313391333,1,1,9874653,33,9874697,9907134,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881377807961,315881345280787,1,1,9907181,33,9907227,9946351,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881417097755,315881377807961,1,1,9946470,33,9946535,9984396,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881455097922,315881417097755,1,1,9984471,33,9984539,10030990,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881501695579,315881455097922,1,1,10031068,33,10031131,10060155,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881530842242,315881501695579,1,1,10060215,33,10060286,10097194,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881567892928,315881530842242,1,1,10097266,33,10097354,10134733,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881605429815,315881567892928,1,1,10134803,33,10134858,10173749,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881644437422,315881605429815,1,1,10173810,33,10173852,10204145,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881674826148,315881644437422,1,1,10204199,33,10204268,10233425,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881704098835,315881674826148,1,1,10233472,33,10233512,10261129,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881731807127,315881704098835,1,1,10261180,33,10261262,10297616,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881768318131,315881731807127,1,1,10297691,33,10297741,10332656,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881803331944,315881768318131,1,1,10332705,33,10332756,10368875,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881839535694,315881803331944,1,1,10368908,33,10368989,10400588,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881871261117,315881839535694,1,1,10400634,33,10400674,10429348,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881900050254,315881871261117,1,1,10429423,33,10429499,10460431,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881931129290,315881900050254,1,1,10460502,33,10460566,10490532,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315881961246657,315881931129290,1,1,10490619,33,10490705,10529571,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882000241109,315881961246657,1,1,10529614,33,10529678,10556632,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882027324834,315882000241109,1,1,10556698,33,10556777,10585473,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882056131909,315882027324834,1,1,10585505,33,10585541,10631888,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882102564715,315882056131909,1,1,10631937,33,10631985,10670211,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882140932304,315882102564715,1,1,10670305,33,10670409,10718969,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882189663066,315882140932304,1,1,10719036,33,10719111,10761275,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882232005640,315882189663066,1,1,10761378,33,10761424,10787688,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882258385408,315882232005640,1,1,10787758,33,10787818,10820491,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882291166687,315882258385408,1,1,10820539,33,10820601,10848867,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882319564069,315882291166687,1,1,10848937,33,10848989,10877499,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882348202208,315882319564069,1,1,10877575,33,10877675,10902096,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882372785075,315882348202208,1,1,10902158,33,10902216,10925950,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882396627708,315882372785075,1,1,10926000,33,10926043,10951576,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882422257460,315882396627708,1,1,10951630,33,10951680,10980327,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882451005891,315882422257460,1,1,10980379,33,10980426,11012127,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882482806763,315882451005891,1,1,11012179,33,11012248,11036232,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882506925826,315882482806763,1,1,11036299,33,11036343,11065530,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882536209775,315882506925826,1,1,11065582,33,11065623,11087849,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882558526959,315882536209775,1,1,11087900,33,11087946,11124157,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882594849790,315882558526959,1,1,11124222,33,11124341,11145643,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882616323849,315882594849790,1,1,11145697,33,11145742,11167712,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882638395189,315882616323849,1,1,11167768,33,11167800,11194814,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882665493650,315882638395189,1,1,11194866,33,11194912,11233227,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882703917769,315882665493650,1,1,11233290,33,11233367,11271159,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882741845827,315882703917769,1,1,11271219,33,11271273,11299951,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882770653141,315882741845827,1,1,11300026,33,11300083,11324590,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882795277692,315882770653141,1,1,11324650,33,11324704,11347808,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882818487800,315882795277692,1,1,11347860,33,11347905,11372349,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882843022990,315882818487800,1,1,11372396,33,11372461,11401377,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882872059755,315882843022990,1,1,11401432,33,11401472,11431224,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882901905831,315882872059755,1,1,11431279,33,11431342,11457181,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882927862384,315882901905831,1,1,11457235,33,11457292,11477991,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882948675240,315882927862384,1,1,11478048,33,11478110,11514590,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
315882985273193,315882948675240,1,1,11514646,33,11514709,11532913,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
