id,upstreamId,queryId,schedulingThreadId,schedulingTime(us),executionThreadId,startTime(us),stopTime(us),pipeline
366955164426537,-1,1,1,0,161,6305,40739,StreamingPipeline(NodeIndexSeekOperator)
366955206377242,366955164426537,1,1,41950,161,42008,79384,StreamingPipeline(ExpandAllOperator,FilterOperator)
366955243861837,366955206377242,1,1,79435,161,79484,193444,StreamingPipeline(ExpandAllOperator,FilterOperator)
366955357991569,366955243861837,1,1,193565,161,195348,3006982,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366958171537039,366955357991569,1,1,3007110,161,3007308,4518672,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366959861829894,366958171692351,1,1,4697403,161,4697491,5840143,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366961004646627,366959861829894,1,1,5840220,161,5840315,6715056,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366961622838784,366960828353061,1,1,6458412,161,6715127,7174945,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366962471110574,366961622764813,1,1,7306684,161,7306745,7944603,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366963114114553,366962471110574,1,1,7949688,161,7949735,8280284,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366963356129440,366962647198595,1,1,8191702,161,8280323,8650064,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366963729605735,366963119030863,1,1,8565179,161,8650229,8934122,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366964093617655,366963651669065,1,1,8929191,161,8934153,9171167,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366964245503858,366963896121909,1,1,9081077,161,9171246,9277977,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366964472391220,366964093617655,1,1,9307964,161,9308010,9613490,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366964794171152,366964472354217,1,1,9629744,161,9629797,9880248,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366965008916561,366964606142747,1,1,9844490,161,9880443,10107477,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366965271955452,366965008916561,1,1,10107528,161,10107617,10268669,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366965470524450,366965242411041,1,1,10306097,161,10306147,10443648,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366965622944863,366965470498100,1,1,10458518,161,10458937,10623285,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366965798957722,366965622867000,1,1,10634531,161,10634568,10859543,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366966049788874,366965798957722,1,1,10885362,161,10885443,11086441,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366966250899677,366966049788874,1,1,11086473,161,11086505,11279939,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366966451770738,366966250899677,1,1,11287344,161,11287377,11475912,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366966662554211,366966451770738,1,1,11498127,161,11498186,11563215,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366966702779731,366966519062805,1,1,11538353,161,11563261,11765605,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366966951107789,366966702866715,1,1,11786681,161,11786737,11870496,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366967092002618,366966951107789,1,1,11927576,161,11927776,12005071,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366967170354876,366967092002618,1,1,12005928,161,12005968,12223314,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366967338993247,366967162140206,1,1,12174566,161,12223355,12388001,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366967578078451,366967298842394,1,1,12413651,161,12413700,12593019,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366967938120830,366967670291018,1,1,12773694,161,12773871,12817294,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366967990128148,366967846011727,1,1,12825701,161,12825731,12958983,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366968193007069,366967990128148,1,1,13028580,161,13028617,13178648,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366968399665523,366968326520838,1,1,13235238,161,13235553,13337407,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366968752033344,366968603323514,1,1,13587606,161,13587634,13888294,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366969069104550,366968645301291,1,1,13904678,161,13904859,13975320,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366969198105729,366969069234693,1,1,14033679,161,14033897,14106214,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366969739295312,366969314297625,1,1,14574868,161,14574901,14808433,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366970094129248,366969920378677,1,1,14929702,161,14929732,15061139,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366970362110895,366970094133429,1,1,15197684,161,15197936,15304168,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366970669753917,366970362120141,1,1,15505327,161,15505400,15785849,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366971091902404,366970669652039,1,1,15927475,161,15927638,16160951,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366971325434717,366971091902404,1,1,16161008,161,16161083,16528120,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366971692587787,366971325434717,1,1,16528161,161,16528194,16853233,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366972017793641,366971692615309,1,1,16853367,161,16853431,17080570,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366972287802693,366972017811587,1,1,17123376,161,17123410,17322019,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366972496550122,366972287802693,1,1,17332123,161,17332283,17511382,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
366972692654656,366972484562476,1,1,17528228,161,17528282,17676811,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
