id,upstreamId,queryId,schedulingThreadId,schedulingTime(us),executionThreadId,startTime(us),stopTime(us),pipeline
357014293345715,-1,1,1,0,33,5963,42283,StreamingPipeline(NodeIndexSeekOperator)
357014337052657,357014293345715,1,1,43706,33,43771,91430,StreamingPipeline(ExpandAllOperator,FilterOperator)
357014384814373,357014337052657,1,1,91468,33,91534,523574,StreamingPipeline(ExpandAllOperator,FilterOperator)
357014816989753,357014384814373,1,1,523644,33,523687,2183650,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357016477116724,357014816989753,1,1,2183771,33,2183844,3807090,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357018100486239,357016477116724,1,1,3807140,33,3807185,5399184,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357019692579227,357018100486239,1,1,5399233,33,5399358,6345267,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357020638658482,357019692579227,1,1,6345312,33,6345409,7096263,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357021389676636,357020638658482,1,1,7096330,33,7096414,7652908,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357021946333030,357021389676636,1,1,7652987,33,7653065,8452228,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357022745680552,357021946333030,1,1,8452334,33,8452397,9031980,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357023325430420,357022745680552,1,1,9032084,33,9032196,9503228,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357023796646609,357023325430420,1,1,9503300,33,9503349,9857385,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357024150789703,357023796646609,1,1,9857443,33,9857566,10193304,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357024486704972,357024150789703,1,1,10193359,33,10193427,10459934,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357024753333167,357024486704972,1,1,10459987,33,10460053,10740260,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357025033679335,357024753333167,1,1,10740333,33,10740386,10950132,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
357025243545218,357025033679335,1,1,10950199,33,10950239,11076581,StreamingPipeline(ExpandAllOperator,FilterOperator,ProjectOperator,ProduceResultOperator)
